id,source,text_nodiac,text_diac,n_words,n_diac_restored
178582,unknown_local_sample,150 din cei aproximativ 800 de angajati ar putea fi concediati.,150 din cei aproximativ 800 de angajați ar putea fi concediați.,11,2
155292,unknown_local_sample,"Infiintata in anul 1998, ANIS include 130 de companii cu capital romanesc sau strain, peste 30.000 de angajati, veniturile anuale cumulate ale membrilor ajungand la 2,5 miliarde euro..","Înființată în anul 1998, ANIS include 130 de companii cu capital românesc sau străin, peste 30.000 de angajați, veniturile anuale cumulate ale membrilor ajungând la 2,5 miliarde euro..",28,8
330171,unknown_local_sample,"Se desparti de calul ei, lacrimind.","Se despărți de calul ei, lăcrimînd.",6,4
163954,unknown_local_sample,"In urma cu 15 ani, firma functiona mai mult in baza unei stari de spirit, a unei „idei ca facem bine ceea ce facem, stiam ca vom face ceva important, fara sa stim exact ce”, dupa cum descrie antreprenorul perioada de inceput.","În urmă cu 15 ani, firma funcționa mai mult în baza unei stări de spirit, a unei „idei că facem bine ceea ce facem, știam că vom face ceva important, fără să știm exact ce”, după cum descrie antreprenorul perioada de început.",42,14
149073,unknown_local_sample,"SIF Banat Crisana intra in actionariatul Intercontinental prin achizitia a 88,4 milioane de actiuni in doua tranzactii si ajunge astfel la o detinere de 10,6% astazi, 11:28 Autor: Liviu Popescu SIF1 Banat Crisana a cumparat in doua tranzactii un numar de 88,4 milioane de actiuni la Intercontinental (RCHI) la un pret pe actiune de 0,095 lei, ceea ce ridica valoarea ambelor tranzactii la circa 8,4 mil.","SIF Banat Crișana intră în acționariatul Intercontinental prin achiziția a 88,4 milioane de acțiuni în două tranzacții și ajunge astfel la o deținere de 10,6% astăzi, 11:28 Autor: Liviu Popescu SIF1 Banat Crișana a cumpărat în două tranzacții un număr de 88,4 milioane de acțiuni la Intercontinental (RCHI) la un preț pe acțiune de 0,095 lei, ceea ce ridică valoarea ambelor tranzacții la circa 8,4 mil.",66,23
155633,unknown_local_sample,"Odata cu preluarea Bancpost - cea mai importanta entitate din portofoliul local al grecilor de la Eurobank -, Banca Transilvania ar ajunge la o felie de circa 16% din piata locala, ame¬nintand pozitia BCR, cea mai mare banca dupa active, care avea la sfarsitul anului trecut o cota de piata de 16,3%.","Odată cu preluarea Bancpost - cea mai importantă entitate din portofoliul local al grecilor de la Eurobank -, Banca Transilvania ar ajunge la o felie de circa 16% din piața locală, ame¬nințând poziția BCR, cea mai mare bancă după active, care avea la sfârșitul anului trecut o cotă de piață de 16,3%.",52,14
36921,unknown_local_sample,"Printr-o patanie care sfideaza statistica, a continuat sa treaca la Isle of Man cea mai buna jucatoare de sah din lume, chinezoaica Hou Yifan.","Printr-o pățanie care sfidează statistica, a continuat să treacă la Isle of Man cea mai bună jucătoare de șah din lume, chinezoaica Hou Yifan.",24,8
110843,unknown_local_sample,Sa-i luam rand pe rand si sa analizam falsele argumente aruncate in spatiul public.,Să-i luăm rând pe rând și să analizăm falsele argumente aruncate în spațiul public.,14,9
248135,unknown_local_sample,"Ea nu e violenta, ci insinuanta.","Ea nu e violentă, ci insinuantă.",6,2
855,unknown_local_sample,Bolsevismul si leninismul sint unul si acelasi lucru. Sint doua denumiri ale unuia si aceluiasi lucru.,Bolșevismul și leninismul sînt unul și același lucru. Sînt două denumiri ale unuia și aceluiași lucru.,16,9
181916,unknown_local_sample,"In locul chestorului Bogdan Despescu ar urma sa fie imputernicit Catalin Ionita, actualul sef al Directiei Generale Anticoruptie.","În locul chestorului Bogdan Despescu ar urma să fie împuternicit Cătălin Ioniță, actualul șef al Direcției Generale Anticorupție.",18,10
213195,unknown_local_sample,Pornim spre Cucuieti pe o cararuie zvintata.,Pornim spre Cucuieți pe o cărăruie zvîntată.,7,5
177241,unknown_local_sample,"Religia practicata de majoritatea populatiei este cea crestina, 85%, musulmani aproximativ 3%, conform statisticii din 2016 a Pew Research Center.","Religia practicată de majoritatea populației este cea creștină, 85%, musulmani aproximativ 3%, conform statisticii din 2016 a Pew Research Center.",20,4
102625,unknown_local_sample,"„Am fost in competitie cu firme din afara Romaniei, unde nu au nicio taxa de mediu si nu-i intereseaza.","„Am fost în competiție cu firme din afara României, unde nu au nicio taxă de mediu și nu-i interesează.",19,6
288522,unknown_local_sample,Mielul blind suge la doua oi,Mielul blînd suge la două oi,6,2
97041,unknown_local_sample,Acesta este asa-numita tacere organizationala.,Acesta este așa-numita tăcere organizațională.,5,4
63050,unknown_local_sample,"Un fost ministru iesean declara cu tupeu, la usa puscariei din care abia a iesit, ca nu va restitui un ban din cei imputati de o justitie, vezi bine, politica.","Un fost ministru ieșean declară cu tupeu, la ușa pușcăriei din care abia a ieșit, că nu va restitui un ban din cei imputați de o justiție, vezi bine, politică.",30,10
237768,unknown_local_sample,Piraiele umflate curg iute sopotind.,Pîraiele umflate curg iute șopotind.,5,2
397192,unknown_local_sample,"Revolutia franceza, zguduind Europa pina in cele mai adinci ale sale temelii, se resimti si intre romini.","Revoluția franceză, zguduind Europa pînă în cele mai adînci ale sale temelii, se resimți și între romîni.",17,10
319175,unknown_local_sample,"Ce inteleg directorii, actionarii cu cefile rasfrinte peste guler? Stiu ei ca in clipa aceasta un muncitor plinge de dragul unei locomotive?","Ce înțeleg directorii, acționarii cu cefile răsfrînte peste guler? Știu ei că în clipa aceasta un muncitor plînge de dragul unei locomotive?",22,9
269968,unknown_local_sample,In stupul cu albine stapinirea... Este sloboda si-n pace despre orice nepriinta.,În stupul cu albine stăpînirea... Este slobodă și-n pace despre orice nepriință.,12,7
246312,unknown_local_sample,"O roata mare de mesteceni facea un zid alb, care inchidea ierbarii mirositoare, inalte pina-n briu.","O roată mare de mesteceni făcea un zid alb, care închidea ierbării mirositoare, înalte pînă-n brîu.",16,8
191453,unknown_local_sample,"Cind tiuia taciunele... mama il mustra acolo, in vatra focului, si-l buchisa cu clestele.","Cînd țiuia tăciunele... mama îl mustra acolo, în vatra focului, și-l buchisa cu cleștele.",14,7
153426,unknown_local_sample,"Bucurestiul ia fata unor mari Capitale precum Berlin si Madrid si se afla in topul european al oraselor cu cele mai multe branduri noi atrase in ultimul an astazi, 14:25 Autor: Stefan Stan 80 de noi retaileri au intrat pe piata din regiune in ultimul an, iar Bucurestiul si Praga au atras 28% din total, potrivit unei analize CBRE.","Bucureștiul ia fața unor mari Capitale precum Berlin și Madrid și se află în topul european al orașelor cu cele mai multe branduri noi atrase în ultimul an astăzi, 14:25 Autor: Ștefan Stan 80 de noi retaileri au intrat pe piața din regiune în ultimul an, iar Bucureștiul și Praga au atras 28% din total, potrivit unei analize CBRE.",59,14
146844,unknown_local_sample,"Al doilea cel mai bogat om al lumii face 1 miliard de lei in Romania cu una dintre cele mai mari marje de profit din piata Brandul Uterque este pozitionat pe segmentul premium si este specializat in vanzarea de accesorii, desi are si o colectie mai putin extinsa de haine.","Al doilea cel mai bogat om al lumii face 1 miliard de lei în România cu una dintre cele mai mari marje de profit din piață Brandul Uterque este poziționat pe segmentul premium și este specializat în vânzarea de accesorii, deși are și o colecție mai puțin extinsă de haine.",50,13
361753,unknown_local_sample,"Vrau sa ma duc sa traiesc la tara, singur si slobod, fara a ruga sau a sluji pe cineva; caci slobozenia mi-i mai scumpa decit un rang mare si bogatia.","Vrau să mă duc să trăiesc la țară, singur și slobod, fără a ruga sau a sluji pe cineva; căci slobozenia mi-i mai scumpă decît un rang mare și bogăția.",30,15
26971,unknown_local_sample,"""Sper ca Washingtonul va avea aceasta logica.","""Sper că Washingtonul va avea această logică.",7,3
70158,unknown_local_sample,"Ministerul de Interne nu a precizat numarul efectivelor de politie detasate in Catalonia, dar presa spaniola scrie ca este vorba de 3.000-4.000 de persoane.","Ministerul de Interne nu a precizat numărul efectivelor de poliție detașate în Catalonia, dar presa spaniolă scrie că este vorba de 3.000-4.000 de persoane.",24,6
215709,unknown_local_sample,"La tulpina nucului Cinta muma cucului, Si mai sus, pe virf de nuc, Imi cinta dragutul cuc: Unde-l auz, Ma usuc, Parca seaman a pierdut.","La tulpina nucului Cîntă muma cucului, Și mai sus, pe vîrf de nuc, Îmi cîntă drăguțul cuc: Unde-l auz, Mă usuc, Parcă seamăn a pierdut.",25,12
179421,unknown_local_sample,"Sus, catre fundacul arinilor, trosnetul gheturilor, la adincimi, s-auzea ca un departat muget.","Sus, către fundacul arinilor, trosnetul ghețurilor, la adîncimi, s-auzea ca un depărtat muget.",13,4
397577,unknown_local_sample,Reuniunea femeilor romane.,Reuniunea femeilor române.,3,1
293119,unknown_local_sample,"Asteptam pe riga de caro, si-mi iesa cel de ghinda.","Așteptam pe riga de caro, și-mi iesă cel de ghindă.",10,4
211263,unknown_local_sample,Un nod nervos i se oprise parca in furca pieptului.,Un nod nervos i se oprise parcă în furca pieptului.,10,2
201629,unknown_local_sample,"Iar pe acelea le hotarasc eu ca autor, cu riscurile de rigoare.","Iar pe acelea le hotărăsc eu ca autor, cu riscurile de rigoare.",12,2
15977,unknown_local_sample,"Modelul Risky Business este simplu si clar – un fond de accelerare strans de la oameni de afaceri, care au investit sume fixe – 5.000 sau 10.000 de euro.","Modelul Risky Business este simplu și clar – un fond de accelerare strâns de la oameni de afaceri, care au investit sume fixe – 5.000 sau 10.000 de euro.",29,2
308995,unknown_local_sample,De-acum ai femeie cumsecade.,De-acum ai femeie cumsecade.,4,0
76935,unknown_local_sample,"Acesta se intimpla aici si acum, chiar daca, cu ocazia unor festivaluri sau turnee, se mai plimba prin lume.","Acesta se întîmplă aici și acum, chiar dacă, cu ocazia unor festivaluri sau turnee, se mai plimbă prin lume.",19,6
370476,unknown_local_sample,"Sugarul sau, nascut asa-zicind pe un cimp de batalie, crescu in haremul unui pasa.","Sugarul său, născut așa-zicînd pe un cîmp de bătălie, crescu în haremul unui pașă.",14,10
139516,unknown_local_sample,"Daca ai ajuns un CEO, un CFO, un director executiv la o mare multinationala, cu jobul intr-un birou de sticla si cu o privire de sus, vei dori acelasi lucru si pentru copil.","Dacă ai ajuns un CEO, un CFO, un director executiv la o mare multinațională, cu jobul într-un birou de sticlă și cu o privire de sus, vei dori același lucru și pentru copil.",33,8
140874,unknown_local_sample,Niciodata nu va fi altfel..,Niciodată nu va fi altfel..,5,1
245731,unknown_local_sample,"Apoi ia, asta-ti spun si eu.","Apoi ia, asta-ți spun și eu.",6,2
339986,unknown_local_sample,"Ii da postav albastrel, Ca sa se mindreasca-n el!","Îi da postav albăstrel, Ca să se mîndrească-n el!",9,5
89203,unknown_local_sample,Aventura lui Daddy Dragnea se apropie de sfarsit.,Aventura lui Daddy Dragnea se apropie de sfârșit.,8,2
363691,unknown_local_sample,"Baiatului ii jucara ochii in dreapta si in stinga, speriosi, a fereala.","Băiatului îi jucară ochii în dreapta și în stînga, sperioși, a fereală.",12,9
24251,unknown_local_sample,Nu este numai legatura dintre aprecierea mea si aplecarea mea spre acest domeniu.,Nu este numai legătura dintre aprecierea mea și aplecarea mea spre acest domeniu.,13,2
305674,unknown_local_sample,Era un tinar profesor de matematici din Braila... Avea preocupari filozofice. Si un stil contorsionat.,Era un tînăr profesor de matematici din Brăila... Avea preocupări filozofice. Și un stil contorsionat.,15,5
84865,unknown_local_sample,Alte 59 de persoane au murit.,Alte 59 de persoane au murit.,6,0
96996,unknown_local_sample,"“Obiective importante pentru noi sunt acoperirea intregii retele de retail modern, cresterea numarului de distribuitori, marirea portofoliului de produse, distributie proprie in magazinele de proximitate si acoperirea pe segmentul de comert traditional.","“Obiective importante pentru noi sunt acoperirea întregii rețele de retail modern, creșterea numărului de distribuitori, mărirea portofoliului de produse, distribuție proprie în magazinele de proximitate și acoperirea pe segmentul de comerț tradițional.",32,10
249447,unknown_local_sample,S-a-nteles de mai nainte C-o ironica grimasa sa te laude-n cuvinte.,S-a-nțeles de mai nainte C-o ironică grimasă să te laude-n cuvinte.,11,4
113051,unknown_local_sample,"Ministerul Finantelor sustine ca nu va depasi deficitul bugetar: Daca trebuie, taiem din cheltuieli 16 mar 2017 Autor: Iulian Anghel Citeste si: Ministerul Finantelor vrea ca doar 30% din imprumuturile luate in 2017, estimate la 50 mld.","Ministerul Finanțelor susține că nu va depăși deficitul bugetar: Dacă trebuie, tăiem din cheltuieli 16 mar 2017 Autor: Iulian Anghel Citeste si: Ministerul Finanțelor vrea ca doar 30% din împrumuturile luate în 2017, estimate la 50 mld.",37,10
92653,unknown_local_sample,"Preluarea Profi de catre fondul de investitii Mid Europa Partners, preluarea a 13,6% din E-Distributie Muntenia de catre Enel sau achizitia centrului comercial Shopping City Sibiu de catre grupul sud-african NEPI sunt doar trei dintre cele zece tranzactii premiate miercuri seara de catre Ziarul Financiar la evenimentul care a reunit peste 100 de avocati, consultanti si executivi de top.","Preluarea Profi de către fondul de investiții Mid Europa Partners, preluarea a 13,6% din E-Distribuție Muntenia de către Enel sau achiziția centrului comercial Shopping City Sibiu de către grupul sud-african NEPI sunt doar trei dintre cele zece tranzacții premiate miercuri seara de către Ziarul Financiar la evenimentul care a reunit peste 100 de avocați, consultanți și executivi de top.",59,11
365682,unknown_local_sample,Iata-o pasare maiastra prinsa-n lupta c-un balaur; Iata cerbi cu stele-n frunte care trec pe punti de aur.,Iată-o pasăre măiastră prinsă-n luptă c-un balaur; Iată cerbi cu stele-n frunte care trec pe punți de aur.,18,8
143102,unknown_local_sample,"Apelul nu a ajuns la politie, nu a fost redirectionat si i s-a spus sa mearga la politia de la metrou.","Apelul nu a ajuns la poliție, nu a fost redirecționat și i s-a spus să meargă la poliția de la metrou.",21,6
343975,unknown_local_sample,Linga ulmi sa-mi faci o groapa Si cu dintii sa m-apuci In tainita sa m-arunci.,Lîngă ulmi să-mi faci o groapă Și cu dinții să m-apuci În tainiță să m-arunci.,15,11
76968,unknown_local_sample,"Se contureaza astfel, din prima scena, filtrele warholiene – mecanisme si teme – prin care „se judeca“ societatea consumerista: repetitivitate, mecanicitate, arta ca afacere, copia vs orginalul, idolatrie.","Se conturează astfel, din prima scenă, filtrele warholiene – mecanisme și teme – prin care „se judecă“ societatea consumeristă: repetitivitate, mecanicitate, arta ca afacere, copia vs orginalul, idolatrie.",28,5
27251,unknown_local_sample,Vreau sa dau tot ce am mai bun la fiecare meci si sa ma gandesc numai la jocul meu si nu la rezultat.,Vreau să dau tot ce am mai bun la fiecare meci și să mă gândesc numai la jocul meu și nu la rezultat.,23,6
176827,unknown_local_sample,"Pentru veniturile aferente perioadelor anterioare anului fiscal 2018, contributiile sociale obligatorii sunt cele in vigoare in perioada careia ii sunt aferente veniturile.","Pentru veniturile aferente perioadelor anterioare anului fiscal 2018, contribuțiile sociale obligatorii sunt cele în vigoare în perioada căreia îi sunt aferente veniturile.",22,5
165083,unknown_local_sample,"In casa scarilor si pe treptele blocului nostru domneste o curatenie exemplara, de doua ori pe saptamina vine o femeie de menaj, platita de noi toti, sa curete si sa spele si usa de la intrare, geamurile si sa lustruiasca oglinda liftului, dar nu prea are de lucru, caci fiecare are multa grija de curatenie, ca doar e blocul nostru, nu? Dar mai au loc, din pacate, si unele abateri.","În casa scărilor și pe treptele blocului nostru domnește o curățenie exemplară, de două ori pe săptămînă vine o femeie de menaj, plătită de noi toți, să curețe și să spele și ușa de la intrare, geamurile și să lustruiască oglinda liftului, dar nu prea are de lucru, căci fiecare are multă grijă de curățenie, că doar e blocul nostru, nu? Dar mai au loc, din păcate, și unele abateri.",70,32
98287,unknown_local_sample,"Desigur, nu spun asta ca sa lovesc pe cineva, ci pur si simplu e vorba de a pune accent pe ceea ce conteaza cu adevarat.","Desigur, nu spun asta ca să lovesc pe cineva, ci pur și simplu e vorba de a pune accent pe ceea ce contează cu adevărat.",25,4
293465,unknown_local_sample,"Parea om asezat, caci purta ochelari si scria intr-un catastif.","Părea om așezat, căci purta ochelari și scria într-un catastif.",10,5
111632,unknown_local_sample,"""La Hamburg a fost discutata posibilitatea reluarii cooperarii pentru a preveni infractionalitatea cibernetica.","""La Hamburg a fost discutată posibilitatea reluării cooperării pentru a preveni infracționalitatea cibernetică.",13,5
124613,unknown_local_sample,"Cat castiga un director de fabrica Un salariu pe zi in Romania: Cat castiga un inginer in industria auto Venitul lunar la care poate ajunge un sofer de camion care lucreaza in cadrul companiei Lagermax Autotransport, care ofera servicii logistice pentru transportul automobilelor si autoutilitarelor mici si mijlocii, variaza intre 1.500 si 1.800 de euro net pe luna.","Cât câștigă un director de fabrică Un salariu pe zi în România: Cât câștigă un inginer în industria auto Venitul lunar la care poate ajunge un șofer de camion care lucrează în cadrul companiei Lagermax Autotransport, care oferă servicii logistice pentru transportul automobilelor și autoutilitarelor mici și mijlocii, variază între 1.500 și 1.800 de euro net pe lună.",58,22
143828,unknown_local_sample,"Strategii bancii si-au majorat in acelasi timp estimarea de crestere a PIB pe anul viitor la 2,5% de la 2,1% in septembrie dupa ce au luat in calcul efectele pachetului de reforme fiscale.","Strategii băncii și-au majorat în același timp estimarea de creștere a PIB pe anul viitor la 2,5% de la 2,1% în septembrie după ce au luat în calcul efectele pachetului de reforme fiscale.",33,8
166457,unknown_local_sample,Sau cat de multi vor avea inca nevoie de ajutor la 27 de ani de la infiintare.,Sau cât de mulți vor avea încă nevoie de ajutor la 27 de ani de la înființare.,17,6
145915,unknown_local_sample,"Pentru a putea avea acces la informatii trebuie sa va abonati la ZF Corporate sau la unul din cele 12 fluxuri ale sale, profilate pe sectoare de activitate (Banci, Retail, Agricultura, Energie si altele) - vezi prezentarea video a ZFCorporate .","Pentru a putea avea acces la informatii trebuie să vă abonați la ZF Corporate sau la unul din cele 12 fluxuri ale sale, profilate pe sectoare de activitate (Bănci, Retail, Agricultură, Energie și altele) - vezi prezentarea video a ZFCorporate .",41,6
268323,unknown_local_sample,"si, prin urmare, nu-mi puteam da cu socoteala ce se intimplase cu dinsa.","și, prin urmare, nu-mi puteam da cu socoteala ce se întîmplase cu dînsa.",13,4
240998,unknown_local_sample,Zibal infasura cu putere capatiiul liber al latului de butucul fix de la usa girliciului.,Zibal înfășură cu putere căpătîiul liber al lațului de butucul fix de la ușa gîrliciului.,15,10
368493,unknown_local_sample,"Suieratul si strigatul de hais-ceala al baietilor cu popusoi ori niscai strinsura rasuna a desert, a jale.","Șuieratul și strigătul de hăis-ceala al băieților cu popușoi ori niscai strînsură răsuna a deșert, a jale.",17,11
4946,unknown_local_sample,"Esti contra mea, Haralambie.","Ești contra mea, Haralambie.",4,1
94355,unknown_local_sample,Articol publicat in editia tiparita a Ziarului Financiar din data de 13.10.2017.,Articol publicat în ediția tipărită a Ziarului Financiar din data de 13.10.2017.,12,4
25622,unknown_local_sample,"Astfel, aproape o treime din noile lo­cuinte finalizate in 2016 au doua ca­mere, in conditiile in care in 2007 cele mai multe aveau cinci camere, potrivit unei analize realizate de ZF pe baza datelor publicate de Institutul National de Statistica.","Astfel, aproape o treime din noile lo­cuințe finalizate în 2016 au două ca­mere, în condițiile în care în 2007 cele mai multe aveau cinci camere, potrivit unei analize realizate de ZF pe baza datelor publicate de Institutul Național de Statistică.",40,9
354976,unknown_local_sample,"Au inceput a bate laptele pina ce s-au ales untul, care l-au spalat si l-au sarat.","Au început a bate laptele pînă ce s-au ales untul, care l-au spălat și l-au sărat.",16,6
288107,unknown_local_sample,Mai pe urma au fost biruit de fire si au atipit putin.,Mai pe urmă au fost biruit de fire și au ațipit puțin.,12,4
32779,unknown_local_sample,"Intr-un an, platiti in plus 1.104 lei. La prima vedere 100 de lei in plus pe luna, la rata la banca, parca nu se vad cum pleaca din buzunar.","Într-un an, plătiți în plus 1.104 lei. La prima vedere 100 de lei în plus pe lună, la rata la bancă, parcă nu se văd cum pleacă din buzunar.",29,10
163010,unknown_local_sample,fix: 0318.256.286) sau trimiteti un email cu datele dumneavoastra de contact prin care solicitati informatii si abonare la adresa alexandru.matei@zf.ro. Veti fi contactat in maximum o ora.,fix: 0318.256.286) sau trimiteți un email cu datele dumneavoastră de contact prin care solicitați informații și abonare la adresa alexandru.matei@zf.ro. Veți fi contactat în maximum o oră.,27,8
214352,unknown_local_sample,"Muncitorii, tehnicienii si functionarii de la depozitul de fier laminat al uzinelor Resita au depasit cu 9 la suta programul de livrare.","Muncitorii, tehnicienii și funcționarii de la depozitul de fier laminat al uzinelor Reșița au depășit cu 9 la sută programul de livrare.",22,7
310685,unknown_local_sample,"Lazar are trei surori, Trei surori pe trei carari: A mai mare Mai domoala, A mai mica Mai voinica.","Lazăr are trei surori, Trei surori pe trei cărări: A mai mare Mai domoală, A mai mică Mai voinică.",19,6
211520,unknown_local_sample,"Toby ii vorbise despre ea intr-o seara la facultate, un gest de incredere, in timp ce stateau pe o banca pe malul lacului.","Toby îi vorbise despre ea într-o seară la facultate, un gest de încredere, în timp ce stăteau pe o bancă pe malul lacului.",23,7
287309,unknown_local_sample,Poporul era supus la beilicuri.,Poporul era supus la beilicuri.,5,0
68338,unknown_local_sample,"Mentionam ca lista candidatilor nominalizati pentru negocieri de aderare ar putea sa faca obiectul unei decizii in cadrul reuniunii Consiliului OCDE de astazi, 25 septembrie 2017, sau cu prilejul reuniunilor viitoare”, precizeaza MAE.","Menționăm că lista candidaților nominalizați pentru negocieri de aderare ar putea să facă obiectul unei decizii în cadrul reuniunii Consiliului OCDE de astăzi, 25 septembrie 2017, sau cu prilejul reuniunilor viitoare”, precizează MAE.",33,10
174544,unknown_local_sample,M-a alaptat o femeie din sat.,M-a alăptat o femeie din sat.,6,1
248526,unknown_local_sample,Multe nu prea stiu despre bot-grosul asta de Radasca.,Multe nu prea știu despre bot-grosul ăsta de Rădașcă.,9,5
181923,unknown_local_sample,"Cind era soarele de doua sulite pe ceri, a plecat in lumea larga.","Cînd era soarele de două sulițe pe ceri, a plecat în lumea largă.",13,5
65189,unknown_local_sample,"In alte piete, cum este cea din Italia, spre exemplu, acest segment ajunge sa „manance“ si 25% din piata, arata datele de la jucatorii din domeniu.","În alte piețe, cum este cea din Italia, spre exemplu, acest segment ajunge să „mănânce“ și 25% din piață, arată datele de la jucătorii din domeniu.",26,10
94565,unknown_local_sample,"Activitatile de servicii informatice si in tehnologia informatiei au scazut cu 0,6%.","Activitățile de servicii informatice și în tehnologia informației au scăzut cu 0,6%.",12,6
335088,unknown_local_sample,"Trece drept la oglinda din fata, isi potriveste cravata si manisca.","Trece drept la oglinda din față, își potrivește cravata și manișca.",11,7
242103,unknown_local_sample,"Adevar graieste gura mea, ii raspunse Prislea.","Adevăr grăiește gura mea, îi răspunse Prîslea.",7,6
294749,unknown_local_sample,"Cartisoarele Sa-mi dati, Ca sint de la-mparatie, Carti scrise pentru domnie.","Cărțișoarele Șă-mi dați, Că sînt de la-mpărăție, Cărți scrise pentru domnie.",11,13
204321,unknown_local_sample,"Cea mai mare agentie de rating nu crede in previziunile Guvernului: Crestere de 3,8% in loc de 5,5%.","Cea mai mare agenție de rating nu crede în previziunile Guvernului: Creștere de 3,8% în loc de 5,5%.",18,4
388561,unknown_local_sample,"Cind o fata sau un baiat s-au prins in hora, capata ingaduinta de a se duce singuri la bilci.","Cînd o fată sau un băiat s-au prins în horă, capătă îngăduință de a se duce singuri la bîlci.",19,12
254499,unknown_local_sample,Fata tort raschira... Si-nfirind ofteaza.,Fata tort răschiră... Și-nfirînd oftează.,5,5
235281,unknown_local_sample,"Mere murgul Radului, Din picioare scinteind, Din gura para tipind.","Mere murgul Radului, Din picioare scînteind, Din gură pară țîpînd.",10,6
393219,unknown_local_sample,Mi se pare insa ca nu-mi ramine nimic din ploton.,Mi se pare însă că nu-mi rămîne nimic din ploton.,10,5
107130,unknown_local_sample,"Mai mult, cei mai mari trei brokeri concentreaza 56% din totalul pietei, ceea ce arata o concentrare masiva la varf.","Mai mult, cei mai mari trei brokeri concentrează 56% din totalul pieței, ceea ce arată o concentrare masivă la vârf.",20,5
225406,unknown_local_sample,Si numai asa a scapat biata nora de un trai si un vatrai.,Și numai așa a scăpat biata noră de un trai și un vătrai.,13,6
97610,unknown_local_sample,"Citeste si: Proiectul de modificare a Codului fiscal pentru trecerea obligatiilor fiscale de la angajator la angajat nu contine nicio obligatie a angajatorului de a majora salariile brute Un salariu pe zi in Romania: Cat castiga un analist in e-commerce Un salariu pe zi: Jobul din Romania care iti aduce un salariu de 2.000 si 2.800 de euro net pe luna cu doar 3 ani experienta Centrul de servicii de externalizare al companiei de logistica DB Schenker, care are in prezent 950 de angajati in Romania, vrea sa isi extinda echipa si cauta vorbitori de limba engleza la nivel mediu.","Citeste si: Proiectul de modificare a Codului fiscal pentru trecerea obligațiilor fiscale de la angajator la angajat nu conține nicio obligație a angajatorului de a majora salariile brute Un salariu pe zi în România: Cât câștigă un analist în e-commerce Un salariu pe zi: Jobul din România care îți aduce un salariu de 2.000 și 2.800 de euro net pe lună cu doar 3 ani experiență Centrul de servicii de externalizare al companiei de logistică DB Schenker, care are în prezent 950 de angajați în România, vrea să își extindă echipa și caută vorbitori de limbă engleză la nivel mediu.",100,30
299173,unknown_local_sample,"Era atita fermitate in tonul lui, ca Grigore se simti intocmai ca odinioara cind... ii primea dojenile fara o cricnire.","Era atîta fermitate în tonul lui, că Grigore se simți întocmai ca odinioară cînd... îi primea dojenile fără o crîcnire.",20,11
391102,unknown_local_sample,"Stai cu ea, ce stii tu-i spune, Dar cu capul mi te pune Sa n-o joace Alti feciori.","Stăi cu ea, ce știi tu-i spune, Dar cu capul mi te pune Să n-o joace Alți feciori.",18,4
307867,unknown_local_sample,Un sipet taranesc si o cromolitografie pe un alt perete intregesc mobilierul atit de modest al incaperii.,Un sipet țărănesc și o cromolitografie pe un alt perete întregesc mobilierul atît de modest al încăperii.,17,8
177050,unknown_local_sample,"Decizia Chinei de a impune masuri simetrice sau de a reclama Statele Unite la Organizatia Mondiala a Comertului va semnala inceperea ostilitatilor"", subliniaza Gideon Rachman.","Decizia Chinei de a impune măsuri simetrice sau de a reclama Statele Unite la Organizația Mondială a Comerțului va semnala începerea ostilităților"", subliniază Gideon Rachman.",25,8
111683,unknown_local_sample,"Aceasta situatie poate fi schimbata doar prin majorarea salariului brut de catre firmele private, dar nu exista nicio obligatie a acestora in acest sens.","Această situație poate fi schimbată doar prin majorarea salariului brut de către firmele private, dar nu există nicio obligație a acestora în acest sens.",24,7
153988,unknown_local_sample,Articol publicat in editia tiparita a Ziarului Financiar din data de 06.11.2017.,Articol publicat în ediția tipărită a Ziarului Financiar din data de 06.11.2017.,12,4
151133,unknown_local_sample,Operatorul de piata precizeaza ca expirarea contractului de mandat al lui Sobolewski creeaza o situatie juridica neobisnuita.,Operatorul de piață precizează că expirarea contractului de mandat al lui Sobolewski creează o situație juridică neobișnuită.,17,9
272403,unknown_local_sample,"Iar hamalul fiind mai obraznic, si oarece mai indraznet... ii zise.","Iar hamalul fiind mai obraznic, și oarece mai îndrăzneț... îi zise.",11,5
363137,unknown_local_sample,Sote de mazare.,Sote de mazăre.,3,1
165518,unknown_local_sample,Bebelusii s-au infectat cu Salmonella agona dupa ce au consumat lapte praf produs in perioada iulie-noiembrie la o fabrica a companiei LNS (Lactalis).,Bebelușii s-au infectat cu Salmonella agona după ce au consumat lapte praf produs în perioada iulie-noiembrie la o fabrică a companiei LNS (Lactalis).,23,4
206406,unknown_local_sample,"Unele nu au fost niciodata demonstrate pina la capat (asa incit sa aiba un grad rezonabil de certitudine, stiintific), unele sint nedemonstrabile, iar altele tin de impostura pur si simplu.","Unele nu au fost niciodată demonstrate pînă la capăt (așa încît să aibă un grad rezonabil de certitudine, științific), unele sînt nedemonstrabile, iar altele țin de impostură pur și simplu.",30,15
340974,unknown_local_sample,"Cind rindunica veni intr-o primavara, gasi la picioarele tovarasului sau atita moloz si caramizi, ca-i fu mila.","Cînd rîndunica veni într-o primăvară, găsi la picioarele tovarășului său atîta moloz și cărămizi, că-i fu milă.",17,15
