id,source,input,target,input_clean,target_clean,stripped_target,exact_after_cleaning,whitespace_difference,audit_reason,is_valid_pair,input_before_n_chars,input_before_n_nfd_codepoints,input_before_n_combining_in_raw,input_before_n_legacy_cedilla,input_before_n_nbsp,input_before_n_unusual_punct,input_before_is_nfc,input_before_is_nfd,target_before_n_chars,target_before_n_nfd_codepoints,target_before_n_combining_in_raw,target_before_n_legacy_cedilla,target_before_n_nbsp,target_before_n_unusual_punct,target_before_is_nfc,target_before_is_nfd,input_after_n_chars,input_after_n_nfd_codepoints,input_after_n_combining_in_raw,input_after_n_legacy_cedilla,input_after_n_nbsp,input_after_n_unusual_punct,input_after_is_nfc,input_after_is_nfd,target_after_n_chars,target_after_n_nfd_codepoints,target_after_n_combining_in_raw,target_after_n_legacy_cedilla,target_after_n_nbsp,target_after_n_unusual_punct,target_after_is_nfc,target_after_is_nfd
65184,unknown_local_sample,"In alte tari cei doi jucatori mari - Unilever si Nestle - au impreuna circa 85% din totalul vanzarilor de profil, restul controland impreuna 15%“, spune un executiv din piata.","În alte țări cei doi jucători mari - Unilever și Nestlé - au împreună circa 85% din totalul vânzărilor de profil, restul controlând împreună 15%“, spune un executiv din piață.","In alte tari cei doi jucatori mari - Unilever si Nestle - au impreuna circa 85% din totalul vanzarilor de profil, restul controland impreuna 15%“, spune un executiv din piata.","În alte țări cei doi jucători mari - Unilever și Nestlé - au împreună circa 85% din totalul vânzărilor de profil, restul controlând împreună 15%“, spune un executiv din piață.","In alte tari cei doi jucatori mari - Unilever si Nestlé - au impreuna circa 85% din totalul vanzarilor de profil, restul controland impreuna 15%“, spune un executiv din piata.",False,False,spelling,False,175,0,0,0,0,1,True,True,175,15,0,0,0,1,True,False,175,0,0,0,0,1,True,True,175,15,0,0,0,1,True,False
200807,unknown_local_sample,"""Drumul Taberei si Titan sunt zone dedicate familiei si am constatat ca pentru acestea exista cele mai multe cautari"", spune Flavius Pop, sales manager la Storia.ro. Continuarea pe ZFCorporate   ZF Corporate este serviciul de business intelligence al Ziarului Financiar.","""Drumul Taberei și Titan sunt zone dedicate familiei și am constatat că pentru acestea există cele mai multe căutări"", spune Flavius Pop, sales manager la Storia.ro. Continuarea pe ZFCorporate   ZF Corporate este serviciul de business intelligence al Ziarului Financiar.","""Drumul Taberei si Titan sunt zone dedicate familiei si am constatat ca pentru acestea exista cele mai multe cautari"", spune Flavius Pop, sales manager la Storia.ro. Continuarea pe ZFCorporate ZF Corporate este serviciul de business intelligence al Ziarului Financiar.","""Drumul Taberei și Titan sunt zone dedicate familiei și am constatat că pentru acestea există cele mai multe căutări"", spune Flavius Pop, sales manager la Storia.ro. Continuarea pe ZFCorporate ZF Corporate este serviciul de business intelligence al Ziarului Financiar.","""Drumul Taberei si Titan sunt zone dedicate familiei si am constatat ca pentru acestea exista cele mai multe cautari"", spune Flavius Pop, sales manager la Storia.ro. Continuarea pe ZFCorporate ZF Corporate este serviciul de business intelligence al Ziarului Financiar.",True,True,whitespace,False,270,0,0,0,0,0,True,True,270,6,0,0,1,0,True,False,268,0,0,0,0,0,True,True,268,6,0,0,0,0,True,False
157860,unknown_local_sample,"  Cristian Hostiuc opineaza: „Prin stabilitatea cursului si Robor-ul incredibil de mic, BNR si bancile au dat romanilor iluzia ca lucrurile sunt stabile, mai ales ca piata este inundata si de cresteri salariale venite de la buget”.","  Cristian Hostiuc opinează: „Prin stabilitatea cursului și Robor-ul incredibil de mic, BNR și băncile au dat românilor iluzia că lucrurile sunt stabile, mai ales că piața este inundată și de creșteri salariale venite de la buget”.","Cristian Hostiuc opineaza: „Prin stabilitatea cursului si Robor-ul incredibil de mic, BNR si bancile au dat romanilor iluzia ca lucrurile sunt stabile, mai ales ca piata este inundata si de cresteri salariale venite de la buget”.","Cristian Hostiuc opinează: „Prin stabilitatea cursului și Robor-ul incredibil de mic, BNR și băncile au dat românilor iluzia că lucrurile sunt stabile, mai ales că piața este inundată și de creșteri salariale venite de la buget”.","Cristian Hostiuc opineaza: „Prin stabilitatea cursului si Robor-ul incredibil de mic, BNR si bancile au dat romanilor iluzia ca lucrurile sunt stabile, mai ales ca piata este inundata si de cresteri salariale venite de la buget”.",True,True,whitespace,False,231,0,0,0,0,0,True,True,231,11,0,0,1,0,True,False,229,0,0,0,0,0,True,True,229,11,0,0,0,0,True,False
58607,unknown_local_sample,"Compania ofera asistenta  in domeniul achizitiilor din zona de aparare, inginerie, logistica, aviatie, petrol si gaze naturale si securitate si are operatiuni in Asia, Africa, America si Europa..","Compania oferă asistență  în domeniul achizițiilor din zona de apărare, inginerie, logistică, aviație, petrol și gaze naturale și securitate și are operațiuni în Asia, Africa, America și Europa..","Compania ofera asistenta in domeniul achizitiilor din zona de aparare, inginerie, logistica, aviatie, petrol si gaze naturale si securitate si are operatiuni in Asia, Africa, America si Europa..","Compania oferă asistență în domeniul achizițiilor din zona de apărare, inginerie, logistică, aviație, petrol și gaze naturale și securitate și are operațiuni în Asia, Africa, America și Europa..","Compania ofera asistenta in domeniul achizitiilor din zona de aparare, inginerie, logistica, aviatie, petrol si gaze naturale si securitate si are operatiuni in Asia, Africa, America si Europa..",True,True,whitespace,False,195,0,0,0,0,0,True,True,195,14,0,0,1,0,True,False,194,0,0,0,0,0,True,True,194,14,0,0,0,0,True,False
177602,unknown_local_sample,  • Reducerea dependentei pietei de sectorul RCA si schimbarea de focus spre piata nonauto.,  • Reducerea dependenței pieței de sectorul RCA și schimbarea de focus spre piața nonauto.,• Reducerea dependentei pietei de sectorul RCA si schimbarea de focus spre piata nonauto.,• Reducerea dependenței pieței de sectorul RCA și schimbarea de focus spre piața nonauto.,• Reducerea dependentei pietei de sectorul RCA si schimbarea de focus spre piata nonauto.,True,True,whitespace,False,91,0,0,0,0,1,True,True,91,4,0,0,1,1,True,False,89,0,0,0,0,1,True,True,89,4,0,0,0,1,True,False
39143,unknown_local_sample,"Senatorul USR Mihai Gotiu a declarat ca Mirel Palada nu l-a sunat sa isi ceara scuze dupa incident, subliniind ca acesta a muncit pe bani publici cat a fost purtator de cuvant al Guvernului si ca ar trebui sa se scuze in fata romanilor.","Senatorul USR Mihai Goțiu a declarat că Mirel Palada nu l-a sunat să își ceară scuze după incident, subliniind că acesta a muncit pe bani publici cât a fost purtător de cuvânt al Guvernului și că ar trebui să se scuze în fața românilor.","Senatorul USR Mihai Gotiu a declarat ca Mirel Palada nu l-a sunat sa isi ceara scuze dupa incident, subliniind ca acesta a muncit pe bani publici cat a fost purtator de cuvant al Guvernului si ca ar trebui sa se scuze in fata romanilor.","Senatorul USR Mihai Goțiu a declarat că Mirel Palada nu l-a sunat să își ceară scuze după incident, subliniind că acesta a muncit pe bani publici cât a fost purtător de cuvânt al Guvernului și că ar trebui să se scuze în fața românilor.","Senatorul USR Mihai Gotiu a declarat ca Mirel Palada nu l-a sunat sa isi ceara scuze dupa incident, subliniind ca acesta a muncit pe bani publici cat a fost purtator de cuvant al Guvernului si ca ar trebui sa se scuze in fata romanilor.",True,True,whitespace,False,236,0,0,0,0,0,True,True,236,17,0,0,2,0,True,False,236,0,0,0,0,0,True,True,236,17,0,0,0,0,True,False
118922,unknown_local_sample,"Despre prietenie a fost vorba si in spectacolul-coupe cu si despre muzici de teatru, despre spatiile sonore create in aproape o jumatate de secol.","Despre prietenie a fost vorba și în spectacolul-coupé cu și despre muzici de teatru, despre spațiile sonore create în aproape o jumătate de secol.","Despre prietenie a fost vorba si in spectacolul-coupe cu si despre muzici de teatru, despre spatiile sonore create in aproape o jumatate de secol.","Despre prietenie a fost vorba și în spectacolul-coupé cu și despre muzici de teatru, despre spațiile sonore create în aproape o jumătate de secol.","Despre prietenie a fost vorba si in spectacolul-coupé cu si despre muzici de teatru, despre spatiile sonore create in aproape o jumatate de secol.",False,False,spelling,False,146,0,0,0,0,0,True,True,146,7,0,0,0,0,True,False,146,0,0,0,0,0,True,True,146,7,0,0,0,0,True,False
95850,unknown_local_sample, “Suntem extrem de onorati ca ING Bank ne-a incredintat dezvoltarea viitorului sediu central pentru activitatile din Romania ale companiei., “Suntem extrem de onorati ca ING Bank ne-a incredintat dezvoltarea viitorului sediu central pentru activitatile din Romania ale companiei.,“Suntem extrem de onorati ca ING Bank ne-a incredintat dezvoltarea viitorului sediu central pentru activitatile din Romania ale companiei.,“Suntem extrem de onorati ca ING Bank ne-a incredintat dezvoltarea viitorului sediu central pentru activitatile din Romania ale companiei.,“Suntem extrem de onorati ca ING Bank ne-a incredintat dezvoltarea viitorului sediu central pentru activitatile din Romania ale companiei.,True,True,whitespace,False,139,0,0,0,0,1,True,True,139,0,0,0,1,1,True,True,138,0,0,0,0,1,True,True,138,0,0,0,0,1,True,True
201385,unknown_local_sample,"Este inadmisibil, din punct de vedere moral, sa cerem studentilor nostri ceea ce ne refuzam noua insine.  Liviu Papadima este profesor de literatura romana la Facultatea de Litere, prorector la Universitatea din Bucuresti; coautor al manualelor de limba si literatura romana pentru liceu, aparute la Humanitas Educational.","Este inadmisibil, din punct de vedere moral, să cerem studenților noștri ceea ce ne refuzăm nouă înșine.  Liviu Papadima este profesor de literatură română la Facultatea de Litere, prorector la Universitatea din București; coautor al manualelor de limba și literatura română pentru liceu, apărute la Humanitas Educațional.","Este inadmisibil, din punct de vedere moral, sa cerem studentilor nostri ceea ce ne refuzam noua insine. Liviu Papadima este profesor de literatura romana la Facultatea de Litere, prorector la Universitatea din Bucuresti; coautor al manualelor de limba si literatura romana pentru liceu, aparute la Humanitas Educational.","Este inadmisibil, din punct de vedere moral, să cerem studenților noștri ceea ce ne refuzăm nouă înșine. Liviu Papadima este profesor de literatură română la Facultatea de Litere, prorector la Universitatea din București; coautor al manualelor de limba și literatura română pentru liceu, apărute la Humanitas Educațional.","Este inadmisibil, din punct de vedere moral, sa cerem studentilor nostri ceea ce ne refuzam noua insine. Liviu Papadima este profesor de literatura romana la Facultatea de Litere, prorector la Universitatea din Bucuresti; coautor al manualelor de limba si literatura romana pentru liceu, aparute la Humanitas Educational.",True,True,whitespace,False,322,0,0,0,0,0,True,True,322,16,0,0,1,0,True,False,321,0,0,0,0,0,True,True,321,16,0,0,0,0,True,False
144159,unknown_local_sample,  Articol publicat in editia tiparita a Ziarului Financiar din data de 05.07.2016.,  Articol publicat în ediția tipărită a Ziarului Financiar din data de 05.07.2016.,Articol publicat in editia tiparita a Ziarului Financiar din data de 05.07.2016.,Articol publicat în ediția tipărită a Ziarului Financiar din data de 05.07.2016.,Articol publicat in editia tiparita a Ziarului Financiar din data de 05.07.2016.,True,True,whitespace,False,82,0,0,0,0,0,True,True,82,4,0,0,1,0,True,False,80,0,0,0,0,0,True,True,80,4,0,0,0,0,True,False
22317,unknown_local_sample,"Anul trecut, Legislativul a modificat legea astfel incat conturile bancare pentru campania electorala nu vor putea fi supuse executarii silite, in cazul in care partidele au datorii,  iar sediile vor putea fi inchiriate pentru activitati comerciale..","Anul trecut, Legislativul a modificat legea astfel încât conturile bancare pentru campania electorală nu vor putea fi supuse executării silite, în cazul în care partidele au datorii,  iar sediile vor putea fi închiriate pentru activități comerciale..","Anul trecut, Legislativul a modificat legea astfel incat conturile bancare pentru campania electorala nu vor putea fi supuse executarii silite, in cazul in care partidele au datorii, iar sediile vor putea fi inchiriate pentru activitati comerciale..","Anul trecut, Legislativul a modificat legea astfel încât conturile bancare pentru campania electorală nu vor putea fi supuse executării silite, în cazul în care partidele au datorii, iar sediile vor putea fi închiriate pentru activități comerciale..","Anul trecut, Legislativul a modificat legea astfel incat conturile bancare pentru campania electorala nu vor putea fi supuse executarii silite, in cazul in care partidele au datorii, iar sediile vor putea fi inchiriate pentru activitati comerciale..",True,True,whitespace,False,250,0,0,0,0,0,True,True,250,9,0,0,1,0,True,False,249,0,0,0,0,0,True,True,249,9,0,0,0,0,True,False
183710,unknown_local_sample,  Articol publicat in editia tiparita a Ziarului Financiar din data de 12.01.2018.,  Articol publicat în ediția tipărită a Ziarului Financiar din data de 12.01.2018.,Articol publicat in editia tiparita a Ziarului Financiar din data de 12.01.2018.,Articol publicat în ediția tipărită a Ziarului Financiar din data de 12.01.2018.,Articol publicat in editia tiparita a Ziarului Financiar din data de 12.01.2018.,True,True,whitespace,False,82,0,0,0,0,0,True,True,82,4,0,0,1,0,True,False,80,0,0,0,0,0,True,True,80,4,0,0,0,0,True,False
191092,unknown_local_sample,Continuarea pe ZFCorporate   ZF Corporate este serviciul de business intelligence al Ziarului Financiar.,Continuarea pe ZFCorporate   ZF Corporate este serviciul de business intelligence al Ziarului Financiar.,Continuarea pe ZFCorporate ZF Corporate este serviciul de business intelligence al Ziarului Financiar.,Continuarea pe ZFCorporate ZF Corporate este serviciul de business intelligence al Ziarului Financiar.,Continuarea pe ZFCorporate ZF Corporate este serviciul de business intelligence al Ziarului Financiar.,True,True,whitespace,False,104,0,0,0,0,0,True,True,104,0,0,0,1,0,True,True,102,0,0,0,0,0,True,True,102,0,0,0,0,0,True,True
38977,unknown_local_sample,"Libertate, granite si respect In acest an, Polonia si polonezii de pretutindeni marcheaza 150 de ani de la nasterea principalului ctitor al Poloniei Mari, a celui mai important lider al celei de-a II-a Republici, maresalul Jozef Pilsudski.","Libertate, granițe și respect În acest an, Polonia și polonezii de pretutindeni marchează 150 de ani de la nașterea principalului ctitor al Poloniei Mari, a celui mai important lider al celei de-a II-a Republici, mareșalul Józef Pilsudski.","Libertate, granite si respect In acest an, Polonia si polonezii de pretutindeni marcheaza 150 de ani de la nasterea principalului ctitor al Poloniei Mari, a celui mai important lider al celei de-a II-a Republici, maresalul Jozef Pilsudski.","Libertate, granițe și respect În acest an, Polonia și polonezii de pretutindeni marchează 150 de ani de la nașterea principalului ctitor al Poloniei Mari, a celui mai important lider al celei de-a II-a Republici, mareșalul Józef Pilsudski.","Libertate, granite si respect In acest an, Polonia si polonezii de pretutindeni marcheaza 150 de ani de la nasterea principalului ctitor al Poloniei Mari, a celui mai important lider al celei de-a II-a Republici, maresalul Józef Pilsudski.",False,False,spelling,False,239,0,0,0,0,0,True,True,239,8,0,0,0,0,True,False,239,0,0,0,0,0,True,True,239,8,0,0,0,0,True,False
168823,unknown_local_sample,"Daca, multa vreme dupa 1990, practic nimeni nu stia ce-i aia antropologie (nici eu...), in ultima vreme aceasta a devenit pentru unii un soi de panaceu.","Dacă, multă vreme după 1990, practic nimeni nu știa ce-i aia antropologie (nici eu…), în ultima vreme aceasta a devenit pentru unii un soi de panaceu.","Daca, multa vreme dupa 1990, practic nimeni nu stia ce-i aia antropologie (nici eu...), in ultima vreme aceasta a devenit pentru unii un soi de panaceu.","Dacă, multă vreme după 1990, practic nimeni nu știa ce-i aia antropologie (nici eu…), în ultima vreme aceasta a devenit pentru unii un soi de panaceu.","Daca, multa vreme dupa 1990, practic nimeni nu stia ce-i aia antropologie (nici eu…), in ultima vreme aceasta a devenit pentru unii un soi de panaceu.",False,False,punctuation,False,152,0,0,0,0,0,True,True,150,5,0,0,0,0,True,False,152,0,0,0,0,0,True,True,150,5,0,0,0,0,True,False
6928,unknown_local_sample,"Senatorul USR Mihai Gotiu a afirmat, intr-un mesaj postat pe pagina sa de Facebook, ca senatorul PSD Niculae Badalau i-a amenintat cu bataia pe el si pe Nicusor Dan, in luna februarie, in Parlament.","Senatorul USR Mihai Goțiu a afirmat, într-un mesaj postat pe pagina sa de Facebook, că senatorul PSD Niculae Bădălău i-a amenințat cu bătaia pe el și pe Nicușor Dan, în luna februarie, în Parlament.","Senatorul USR Mihai Gotiu a afirmat, intr-un mesaj postat pe pagina sa de Facebook, ca senatorul PSD Niculae Badalau i-a amenintat cu bataia pe el si pe Nicusor Dan, in luna februarie, in Parlament.","Senatorul USR Mihai Goțiu a afirmat, într-un mesaj postat pe pagina sa de Facebook, că senatorul PSD Niculae Bădălău i-a amenințat cu bătaia pe el și pe Nicușor Dan, în luna februarie, în Parlament.","Senatorul USR Mihai Gotiu a afirmat, intr-un mesaj postat pe pagina sa de Facebook, ca senatorul PSD Niculae Badalau i-a amenintat cu bataia pe el si pe Nicusor Dan, in luna februarie, in Parlament.",True,True,whitespace,False,198,0,0,0,0,0,True,True,198,12,0,0,1,0,True,False,198,0,0,0,0,0,True,True,198,12,0,0,0,0,True,False
107385,unknown_local_sample,2000. Statia Spatiala Internationala  (ISS)  incepe sa functioneze.,2000. Stația Spațială Internațională  (ISS)  începe să funcționeze.,2000. Statia Spatiala Internationala (ISS) incepe sa functioneze.,2000. Stația Spațială Internațională (ISS) începe să funcționeze.,2000. Statia Spatiala Internationala (ISS) incepe sa functioneze.,True,True,whitespace,False,67,0,0,0,0,0,True,True,67,8,0,0,2,0,True,False,65,0,0,0,0,0,True,True,65,8,0,0,0,0,True,False
185647,unknown_local_sample,"Ca serie ajustata in functie de numarul de zile lucratoare si de sezonalitate, comertul auto a crescut cu 11,2%, iar volumul cifrei de afaceri pentru serviciile de piata prestate populatiei cu 3%, potrivit Institutului National de Statistica.  Cresterea afacerilor din comertul auto au avansat datorita cresterilor inregistrate la comertul cu motociclete, piese si accesorii aferente; intretinerea si repararea  motocicletelor (+35,5%), activitatile de intretinere si repararea autovehiculelor (+19,7%),  comertul cu autovehicule (+9,8%) si  la comertul cu piese si  accesorii  pentru autovehicule (+3,3%).","Ca serie ajustată în funcție de numărul de zile lucrătoare și de sezonalitate, comerțul auto a crescut cu 11,2%, iar volumul cifrei de afaceri pentru serviciile de piață prestate populației cu 3%, potrivit Institutului Național de Statistică.  Creșterea afacerilor din comerțul auto au avansat datorită creșterilor înregistrate la comerțul cu motociclete, piese și accesorii aferente; întreținerea și repararea  motocicletelor (+35,5%), activitǎțile de întreținere și repararea autovehiculelor (+19,7%),  comerțul cu autovehicule (+9,8%) și  la comerțul cu piese și  accesorii  pentru autovehicule (+3,3%).","Ca serie ajustata in functie de numarul de zile lucratoare si de sezonalitate, comertul auto a crescut cu 11,2%, iar volumul cifrei de afaceri pentru serviciile de piata prestate populatiei cu 3%, potrivit Institutului National de Statistica. Cresterea afacerilor din comertul auto au avansat datorita cresterilor inregistrate la comertul cu motociclete, piese si accesorii aferente; intretinerea si repararea motocicletelor (+35,5%), activitatile de intretinere si repararea autovehiculelor (+19,7%), comertul cu autovehicule (+9,8%) si la comertul cu piese si accesorii pentru autovehicule (+3,3%).","Ca serie ajustată în funcție de numărul de zile lucrătoare și de sezonalitate, comerțul auto a crescut cu 11,2%, iar volumul cifrei de afaceri pentru serviciile de piață prestate populației cu 3%, potrivit Institutului Național de Statistică. Creșterea afacerilor din comerțul auto au avansat datorită creșterilor înregistrate la comerțul cu motociclete, piese și accesorii aferente; întreținerea și repararea motocicletelor (+35,5%), activitǎțile de întreținere și repararea autovehiculelor (+19,7%), comerțul cu autovehicule (+9,8%) și la comerțul cu piese și accesorii pentru autovehicule (+3,3%).","Ca serie ajustata in functie de numarul de zile lucratoare si de sezonalitate, comertul auto a crescut cu 11,2%, iar volumul cifrei de afaceri pentru serviciile de piata prestate populatiei cu 3%, potrivit Institutului National de Statistica. Cresterea afacerilor din comertul auto au avansat datorita cresterilor inregistrate la comertul cu motociclete, piese si accesorii aferente; intretinerea si repararea motocicletelor (+35,5%), activitǎtile de intretinere si repararea autovehiculelor (+19,7%), comertul cu autovehicule (+9,8%) si la comertul cu piese si accesorii pentru autovehicule (+3,3%).",False,False,spelling,False,606,0,0,0,0,0,True,True,606,31,0,0,6,0,True,False,600,0,0,0,0,0,True,True,600,31,0,0,0,0,True,False
175671,unknown_local_sample,"Ajutat de esecurile predecesorului sau Francois Hollande si de scandalurile in care s-au ingropat contracandidatii Francois Fillon si Marine Le Pen, Macron a preluat si controlul parlamentului.","Ajutat de eșecurile predecesorului său François Hollande și de scandalurile în care s-au îngropat contracandidații Francois Fillon și Marine Le Pen, Macron a preluat și controlul parlamentului.","Ajutat de esecurile predecesorului sau Francois Hollande si de scandalurile in care s-au ingropat contracandidatii Francois Fillon si Marine Le Pen, Macron a preluat si controlul parlamentului.","Ajutat de eșecurile predecesorului său François Hollande și de scandalurile în care s-au îngropat contracandidații Francois Fillon și Marine Le Pen, Macron a preluat și controlul parlamentului.","Ajutat de esecurile predecesorului sau François Hollande si de scandalurile in care s-au ingropat contracandidatii Francois Fillon si Marine Le Pen, Macron a preluat si controlul parlamentului.",False,False,spelling,False,193,0,0,0,0,0,True,True,193,9,0,0,0,0,True,False,193,0,0,0,0,0,True,True,193,9,0,0,0,0,True,False
1102,unknown_local_sample,"Principiul e chestia, domnule! Nu pleci afara pina nu-ti cunosti tara si frumusetile ei de ticalosie! Asta e lege! Dar acum voi nu mai aveti nici un Dumnezeu! V-ati pierdut toate reperele, toate valorile! Cum sa pleci, cind tu nu stii ce-i aici? Cum sa te duci sa vizitezi un nenorocit de englez, cind avem aici oameni mari, care au depasit orice limite ale creatiei de ticalosie? Uite, stie cineva din lumea civilizata, care se bate cu caramida-n piept, ca aici, la noi, exista domni si doamne functionari care fura banii publici destinati bolnavilor in stare terminala? Ca exista domni si doamne care raporteaza cheltuieli fictive, ca minaresc importuri de medicamente, pina cind aia care le asteapta pot sa crape? Ca se raporteaza internari si tratamente fictive, ca sa se sifoneze banii cu pricina? Stie lumea asta care se pretinde avansata in ticalosie ca aici, intr-un spital, cu toate pilele lu’ Peste, cadavrele sint jefuite? Adica le dispar, ca prin minune, intre sala de operatie si morga, lantisoarele de aur, verighetele, inelele? Rideti de dacopati, inconstientilor?! Care arata clar ca aici e originea lumii?! Uite, noi sintem ticalopati! Jigniti-ne, faceti-ne exceptionalisti sau cum vreti voi! Dar noi vrem sa aparam mostenirea de ticalosie, tezaurul asta care ne-a fost lasat!“  Catalin Stefanescu este realizatorul emisiunii Garantat 100% la TVR 1..","Principiul e chestia, domnule! Nu pleci afară pînă nu-ți cunoști țara și frumusețile ei de ticăloșie! Asta e lege! Dar acum voi nu mai aveți nici un Dumnezeu! V-ați pierdut toate reperele, toate valorile! Cum să pleci, cînd tu nu știi ce-i aici? Cum să te duci să vizitezi un nenorocit de englez, cînd avem aici oameni mari, care au depășit orice limite ale creației de ticăloșie? Uite, știe cineva din lumea civilizată, care se bate cu cărămida-n piept, că aici, la noi, există domni și doamne funcționari care fură banii publici destinați bolnavilor în stare terminală? Că există domni și doamne care raportează cheltuieli fictive, că mînăresc importuri de medicamente, pînă cînd ăia care le așteaptă pot să crape? Că se raportează internări și tratamente fictive, ca să se sifoneze banii cu pricina? Știe lumea asta care se pretinde avansată în ticăloșie că aici, într-un spital, cu toate pilele lu’ Pește, cadavrele sînt jefuite? Adică le dispar, ca prin minune, între sala de operație și morgă, lănțișoarele de aur, verighetele, inelele? Rîdeți de dacopați, inconștienților?! Care arată clar că aici e originea lumii?! Uite, noi sîntem ticălopați! Jigniți-ne, faceți-ne excepționaliști sau cum vreți voi! Dar noi vrem să apărăm moștenirea de ticăloșie, tezaurul ăsta care ne-a fost lăsat!“  Cătălin Ștefănescu este realizatorul emisiunii Garantat 100% la TVR 1..","Principiul e chestia, domnule! Nu pleci afara pina nu-ti cunosti tara si frumusetile ei de ticalosie! Asta e lege! Dar acum voi nu mai aveti nici un Dumnezeu! V-ati pierdut toate reperele, toate valorile! Cum sa pleci, cind tu nu stii ce-i aici? Cum sa te duci sa vizitezi un nenorocit de englez, cind avem aici oameni mari, care au depasit orice limite ale creatiei de ticalosie? Uite, stie cineva din lumea civilizata, care se bate cu caramida-n piept, ca aici, la noi, exista domni si doamne functionari care fura banii publici destinati bolnavilor in stare terminala? Ca exista domni si doamne care raporteaza cheltuieli fictive, ca minaresc importuri de medicamente, pina cind aia care le asteapta pot sa crape? Ca se raporteaza internari si tratamente fictive, ca sa se sifoneze banii cu pricina? Stie lumea asta care se pretinde avansata in ticalosie ca aici, intr-un spital, cu toate pilele lu’ Peste, cadavrele sint jefuite? Adica le dispar, ca prin minune, intre sala de operatie si morga, lantisoarele de aur, verighetele, inelele? Rideti de dacopati, inconstientilor?! Care arata clar ca aici e originea lumii?! Uite, noi sintem ticalopati! Jigniti-ne, faceti-ne exceptionalisti sau cum vreti voi! Dar noi vrem sa aparam mostenirea de ticalosie, tezaurul asta care ne-a fost lasat!“ Catalin Stefanescu este realizatorul emisiunii Garantat 100% la TVR 1..","Principiul e chestia, domnule! Nu pleci afară pînă nu-ți cunoști țara și frumusețile ei de ticăloșie! Asta e lege! Dar acum voi nu mai aveți nici un Dumnezeu! V-ați pierdut toate reperele, toate valorile! Cum să pleci, cînd tu nu știi ce-i aici? Cum să te duci să vizitezi un nenorocit de englez, cînd avem aici oameni mari, care au depășit orice limite ale creației de ticăloșie? Uite, știe cineva din lumea civilizată, care se bate cu cărămida-n piept, că aici, la noi, există domni și doamne funcționari care fură banii publici destinați bolnavilor în stare terminală? Că există domni și doamne care raportează cheltuieli fictive, că mînăresc importuri de medicamente, pînă cînd ăia care le așteaptă pot să crape? Că se raportează internări și tratamente fictive, ca să se sifoneze banii cu pricina? Știe lumea asta care se pretinde avansată în ticăloșie că aici, într-un spital, cu toate pilele lu’ Pește, cadavrele sînt jefuite? Adică le dispar, ca prin minune, între sala de operație și morgă, lănțișoarele de aur, verighetele, inelele? Rîdeți de dacopați, inconștienților?! Care arată clar că aici e originea lumii?! Uite, noi sîntem ticălopați! Jigniți-ne, faceți-ne excepționaliști sau cum vreți voi! Dar noi vrem să apărăm moștenirea de ticăloșie, tezaurul ăsta care ne-a fost lăsat!“ Cătălin Ștefănescu este realizatorul emisiunii Garantat 100% la TVR 1..","Principiul e chestia, domnule! Nu pleci afara pina nu-ti cunosti tara si frumusetile ei de ticalosie! Asta e lege! Dar acum voi nu mai aveti nici un Dumnezeu! V-ati pierdut toate reperele, toate valorile! Cum sa pleci, cind tu nu stii ce-i aici? Cum sa te duci sa vizitezi un nenorocit de englez, cind avem aici oameni mari, care au depasit orice limite ale creatiei de ticalosie? Uite, stie cineva din lumea civilizata, care se bate cu caramida-n piept, ca aici, la noi, exista domni si doamne functionari care fura banii publici destinati bolnavilor in stare terminala? Ca exista domni si doamne care raporteaza cheltuieli fictive, ca minaresc importuri de medicamente, pina cind aia care le asteapta pot sa crape? Ca se raporteaza internari si tratamente fictive, ca sa se sifoneze banii cu pricina? Stie lumea asta care se pretinde avansata in ticalosie ca aici, intr-un spital, cu toate pilele lu’ Peste, cadavrele sint jefuite? Adica le dispar, ca prin minune, intre sala de operatie si morga, lantisoarele de aur, verighetele, inelele? Rideti de dacopati, inconstientilor?! Care arata clar ca aici e originea lumii?! Uite, noi sintem ticalopati! Jigniti-ne, faceti-ne exceptionalisti sau cum vreti voi! Dar noi vrem sa aparam mostenirea de ticalosie, tezaurul asta care ne-a fost lasat!“ Catalin Stefanescu este realizatorul emisiunii Garantat 100% la TVR 1..",True,True,whitespace,False,1367,0,0,0,0,2,True,True,1367,98,0,0,1,2,True,False,1366,0,0,0,0,2,True,True,1366,98,0,0,0,2,True,False
36535,unknown_local_sample,"  Gazele s-au scumpit cu 20%, incepand din 1 octombrie.","  Gazele s-au scumpit cu 20%, începând din 1 octombrie.","Gazele s-au scumpit cu 20%, incepand din 1 octombrie.","Gazele s-au scumpit cu 20%, începând din 1 octombrie.","Gazele s-au scumpit cu 20%, incepand din 1 octombrie.",True,True,whitespace,False,55,0,0,0,0,0,True,True,55,2,0,0,1,0,True,False,53,0,0,0,0,0,True,True,53,2,0,0,0,0,True,False
